Account;Vendor Name;Document type;Reference;Document Date;Document currency;Amount in doc. curr.;Clearing Document;Document Number;Text;Document Header Text;Net due date;Payment block;Payment Method
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118006539;08/06/2018;USD;-22 650,00;;602000422;;;31/07/2018;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118008735;16/08/2018;USD;-22 650,00;;602000539;;;30/09/2018;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160074;01/01/2017;EUR;-72 066,64;;1001019785;;MIG_VEN_OI_656;15/02/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN421612;01/01/2017;EUR;-113,32;;1001019786;;MIG_VEN_OI_657;15/07/2016;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN424478;01/01/2017;EUR;-120,75;;1001019787;;MIG_VEN_OI_658;15/08/2016;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN427512;01/01/2017;EUR;-23,80;;1001019788;;MIG_VEN_OI_659;15/11/2016;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN428371;01/01/2017;EUR;-64,88;;1001019789;;MIG_VEN_OI_660;15/11/2016;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN431317;01/01/2017;EUR;-1 828,00;;1001019790;;MIG_VEN_OI_661;15/01/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN431957;01/01/2017;EUR;-82,50;;1001019791;;MIG_VEN_OI_662;15/02/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN433251;20/01/2017;EUR;-189,84;;1001019792;;MIG_VEN_OI_663;15/03/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN433521;27/01/2017;EUR;-231,00;;1001019793;;MIG_VEN_OI_664;15/03/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN434319;10/02/2017;EUR;-87,00;;1001019794;;MIG_VEN_OI_665;15/04/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN434550;15/02/2017;EUR;-780,00;;1001019795;;MIG_VEN_OI_666;15/04/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN435441;01/03/2017;EUR;-1 479,60;;1001019796;;MIG_VEN_OI_667;15/04/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN436069;10/03/2017;EUR;-31,00;;1001019797;;MIG_VEN_OI_668;15/05/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN436569;17/03/2017;EUR;-76,30;;1001019798;;MIG_VEN_OI_669;15/05/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN436518;17/03/2017;EUR;-29,41;;1001019799;;MIG_VEN_OI_670;15/05/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN437618;07/04/2017;EUR;-58,00;;1001019800;;MIG_VEN_OI_671;15/06/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN438002;13/04/2017;EUR;-290,00;;1001019801;;MIG_VEN_OI_672;15/06/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN439224;11/05/2017;EUR;-80,00;;1001019802;;MIG_VEN_OI_673;15/07/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN440493;02/06/2017;EUR;-232,88;;1001019803;;MIG_VEN_OI_674;15/08/2017;;T
213263;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN440744;08/06/2017;EUR;-24,00;;1001019804;;MIG_VEN_OI_675;15/08/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000212;05/01/2018;GBP;-48,00;;602000028;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000400;09/01/2018;GBP;-32,28;;602000029;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000659;12/01/2018;GBP;-178,98;;602000030;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000675;12/01/2018;GBP;-318,00;;602000031;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000837;17/01/2018;GBP;-725,20;;602000032;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000874;18/01/2018;GBP;-34,59;;602000033;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118000998;19/01/2018;GBP;-4 333,26;;602000034;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117001137;04/08/2017;GBP;-109,34;;602000042;;;30/09/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001125;25/01/2018;GBP;-852,15;;602000063;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001136;25/01/2018;GBP;-44,30;;602000064;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001147;25/01/2018;GBP;-80,00;;602000065;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001284;26/01/2018;GBP;-54,75;;602000066;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001378;29/01/2018;GBP;-110,75;;602000067;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001476;30/01/2018;GBP;-2 160,89;;602000068;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117002204;01/09/2017;GBP;-169,29;;602000071;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117002383;06/09/2017;GBP;-33,60;;602000073;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117002445;07/09/2017;GBP;-170,80;;602000074;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117002971;15/09/2017;GBP;-34,02;;602000075;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003430;22/09/2017;GBP;-54,16;;602000076;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003438;22/09/2017;GBP;-221,50;;602000077;;;31/10/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001575-PORT;31/01/2018;GBP;-64,92;;602000079;;ALA UK PORT 01/18;15/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001087;23/01/2018;GBP;-433,76;;602000080;;ALA UK £;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004111;05/10/2017;GBP;-34,02;;602000109;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004390;12/10/2017;GBP;-316,80;;602000110;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004758;19/10/2017;GBP;-448,50;;602000111;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004785;20/10/2017;GBP;-1 216,10;;602000112;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004933;23/10/2017;GBP;-38,00;;602000113;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005233;27/10/2017;GBP;-74,12;;602000114;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005315;31/10/2017;GBP;-4 607,46;;602000115;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001660;02/02/2018;GBP;-143,01;;602000115;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117004995;25/10/2017;GBP;-30,00;;602000116;;;30/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001757;06/02/2018;GBP;-851,28;;602000116;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118001811;08/02/2018;GBP;-2 588,31;;602000117;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002033;15/02/2018;GBP;-18,00;;602000118;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002298;22/02/2018;GBP;-707,85;;602000119;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002632;28/02/2018;GBP;-35,34;;602000140;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002634;28/02/2018;GBP;-502,15;;602000141;;;31/03/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005441;02/11/2017;GBP;-56,08;;602000155;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005446;02/11/2017;GBP;-26,98;;602000157;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005457;02/11/2017;GBP;-29,90;;602000158;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005846;09/11/2017;GBP;-31,00;;602000159;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006096;16/11/2017;GBP;-452,13;;602000160;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006119;16/11/2017;GBP;-20,00;;602000161;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006273;21/11/2017;GBP;-4,90;;602000162;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006362;22/11/2017;GBP;-589,50;;602000163;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002601-PORT;28/02/2018;GBP;-113,61;;602000163;;ALA UK PORT 02/18;15/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006728;29/11/2017;GBP;-308,70;;602000164;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006918;01/12/2017;GBP;-104,80;;602000210;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006919;01/12/2017;GBP;-8,89;;602000211;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006921;01/12/2017;GBP;-4,23;;602000212;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006940;01/12/2017;GBP;-171,00;;602000213;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006961;01/12/2017;GBP;-36,40;;602000214;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007242;07/12/2017;GBP;-2,10;;602000215;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007352;08/12/2017;GBP;-27,98;;602000216;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007414;11/12/2017;GBP;-7,42;;602000217;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007435;12/12/2017;GBP;-1 282,35;;602000218;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002760;02/03/2018;GBP;-15,00;;602000218;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007540;14/12/2017;GBP;-284,16;;602000219;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118002978;08/03/2018;GBP;-61,68;;602000219;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003051;09/03/2018;GBP;-36,16;;602000220;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003075;09/03/2018;GBP;-997,26;;602000221;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003178;13/03/2018;GBP;-486,41;;602000222;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003592;22/03/2018;GBP;-55,50;;602000223;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007778;20/12/2017;GBP;-30,41;;602000248;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006734;29/11/2017;GBP;-47,52;;602000254;;;31/12/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117007828;22/12/2017;GBP;-1 258,64;;602000255;;;31/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003665-PORT;28/09/2017;GBP;-64,92;;602000265;;ALA UK PORT 07-08-09;15/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117005293-PORT;30/10/2017;GBP;-162,30;;602000266;;ALA UK PORT 10;15/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117006684-PORT;28/11/2017;GBP;-81,15;;602000267;;ALA UK PORT 11;15/01/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004153;05/04/2018;GBP;-44,28;;602000284;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004244;06/04/2018;GBP;-33,00;;602000285;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004621;18/04/2018;GBP;-77,08;;602000286;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004622;18/04/2018;GBP;-39,10;;602000287;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;211707857-PORT;31/12/2017;GBP;-146,07;;602000288;;ALAUK PORT 12/17;14/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004739;20/04/2018;GBP;-742,90;;602000288;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003821-REFAC;29/09/2017;GBP;-688,05;;602000289;;ALAUK DEP CYRIL-RAPHAELLE;15/11/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004798;23/04/2018;GBP;-22,00;;602000289;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004831;23/04/2018;GBP;-56,63;;602000290;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004912;25/04/2018;GBP;-714,00;;602000291;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004914;25/04/2018;GBP;-10,07;;602000292;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118004930;25/04/2018;GBP;-10,54;;602000293;;;31/05/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005280;03/05/2018;GBP;-400,00;;602000341;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005281;03/05/2018;GBP;-160,00;;602000342;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005282;03/05/2018;GBP;-160,00;;602000343;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005544;10/05/2018;GBP;-427,58;;602000344;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005721;15/05/2018;GBP;-57,20;;602000346;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118005739;15/05/2018;GBP;-39,52;;602000348;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118006068;29/05/2018;GBP;-103,61;;602000350;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118006111;29/05/2018;GBP;-410,00;;602000352;;;30/06/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118007475;05/07/2018;GBP;-1,60;;602000479;;;31/08/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118007476;05/07/2018;GBP;-37,80;;602000480;;;31/08/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118008579;10/08/2018;GBP;-600,00;;602000524;;;30/09/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118008704;16/08/2018;GBP;-908,60;;602000528;;;30/09/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118008952;23/08/2018;GBP;-30,84;;602000530;;;30/09/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118008978;23/08/2018;GBP;-183,60;;602000531;;;30/09/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118009269;31/08/2018;GBP;-468,16;;602000559;;RECHARGE DPD 03-08/2018;30/09/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118009421;06/09/2018;GBP;-68,60;;602000589;;;31/10/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118010065;27/09/2018;GBP;-1 035,00;;602000605;;;31/10/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118010056;27/09/2018;GBP;-82,05;;602000606;;;31/10/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118010055;27/09/2018;GBP;-56,70;;602000607;;;31/10/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118010359;04/10/2018;GBP;-4,15;;602000628;;;30/11/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118010409;05/10/2018;GBP;-82,24;;602000630;;;30/11/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118012125;06/12/2018;GBP;-156,50;;602000719;;;31/01/2019;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118012126;06/12/2018;GBP;-346,50;;602000720;;;31/01/2019;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003769 09/17;02/01/2018;GBP;-40,00;;602000803;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2117003802 09/17;02/01/2018;GBP;-10,89;;602000804;;;28/02/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003831;28/03/2018;GBP;-153,97;;602000807;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118003928;29/03/2018;GBP;-128,40;;602000808;;;30/04/2018;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2119000095;04/01/2019;GBP;-30,06;;602010052;;;28/02/2019;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;KE;2118012764;09/01/2019;GBP;-250,80;;602010058;;ALA UK PORT 09-12/2018;28/02/2019;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160027;01/01/2017;GBP;-141,84;;1001019805;;MIG_VEN_OI_676;15/06/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160035;01/01/2017;GBP;-110,32;;1001019806;;MIG_VEN_OI_677;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160042;01/01/2017;GBP;-94,56;;1001019807;;MIG_VEN_OI_678;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160047;01/01/2017;GBP;-94,56;;1001019808;;MIG_VEN_OI_679;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;CR160005;01/01/2017;GBP;630,40;;1001019809;;MIG_VEN_OI_680;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160052;01/01/2017;GBP;-63,04;;1001019810;;MIG_VEN_OI_681;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160054;01/01/2017;GBP;-110,32;;1001019811;;MIG_VEN_OI_682;15/11/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160057;01/01/2017;GBP;-31,52;;1001019812;;MIG_VEN_OI_683;15/12/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160063;01/01/2017;GBP;-63,04;;1001019813;;MIG_VEN_OI_684;15/01/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;160076;01/01/2017;GBP;-79,74;;1001019814;;MIG_VEN_OI_685;15/02/2017;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN420067;01/01/2017;GBP;-1 746,90;;1001019815;;MIG_VEN_OI_686;15/06/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN420178;01/01/2017;GBP;-1 539,35;;1001019816;;MIG_VEN_OI_687;15/06/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN420587;01/01/2017;GBP;-3 192,00;;1001019817;;MIG_VEN_OI_688;15/06/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN421552;01/01/2017;GBP;-2 908,08;;1001019818;;MIG_VEN_OI_689;15/06/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN421775;01/01/2017;GBP;-1 837,62;;1001019819;;MIG_VEN_OI_690;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN422052;01/01/2017;GBP;-37,88;;1001019820;;MIG_VEN_OI_691;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN422159;01/01/2017;GBP;-107,14;;1001019821;;MIG_VEN_OI_692;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN422787;01/01/2017;GBP;-241,50;;1001019822;;MIG_VEN_OI_693;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN422805;01/01/2017;GBP;-4 231,41;;1001019823;;MIG_VEN_OI_694;15/07/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN422967;01/01/2017;GBP;-3 554,32;;1001019824;;MIG_VEN_OI_695;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423324;01/01/2017;GBP;-416,66;;1001019825;;MIG_VEN_OI_696;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423411;01/01/2017;GBP;-9 693,60;;1001019826;;MIG_VEN_OI_697;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423412;01/01/2017;GBP;-346,00;;1001019827;;MIG_VEN_OI_698;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423422;01/01/2017;GBP;-16 156,00;;1001019828;;MIG_VEN_OI_699;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423625;01/01/2017;GBP;-2,16;;1001019829;;MIG_VEN_OI_700;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423626;01/01/2017;GBP;-30,48;;1001019830;;MIG_VEN_OI_701;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423627;01/01/2017;GBP;-10,32;;1001019831;;MIG_VEN_OI_702;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN423748;01/01/2017;GBP;-4 818,48;;1001019832;;MIG_VEN_OI_703;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN0424244;01/01/2017;GBP;-6 903,89;;1001019833;;MIG_VEN_OI_704;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN424479;01/01/2017;GBP;-2 267,52;;1001019834;;MIG_VEN_OI_705;15/08/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN425111;01/01/2017;GBP;-2 350,00;;1001019835;;MIG_VEN_OI_706;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN425371;01/01/2017;GBP;-10,30;;1001019836;;MIG_VEN_OI_707;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN425827;01/01/2017;GBP;-1 296,30;;1001019837;;MIG_VEN_OI_708;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN425828;01/01/2017;GBP;-4,50;;1001019838;;MIG_VEN_OI_709;15/09/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN426188;01/01/2017;GBP;-26,40;;1001019839;;MIG_VEN_OI_710;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN0426189;01/01/2017;GBP;-195,00;;1001019840;;MIG_VEN_OI_711;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN0427243;01/01/2017;GBP;-1 572,19;;1001019841;;MIG_VEN_OI_712;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN0427244;01/01/2017;GBP;-2 490,00;;1001019842;;MIG_VEN_OI_713;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN427343;01/01/2017;GBP;-1 572,19;;1001019843;;MIG_VEN_OI_714;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN427350;01/01/2017;GBP;-15 393,50;;1001019844;;MIG_VEN_OI_715;15/10/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN427511;01/01/2017;GBP;-81,89;;1001019845;;MIG_VEN_OI_716;15/11/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN428124;01/01/2017;GBP;-18,60;;1001019846;;MIG_VEN_OI_717;15/11/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN428372;01/01/2017;GBP;-503,50;;1001019847;;MIG_VEN_OI_718;15/11/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN428427;01/01/2017;GBP;-588,30;;1001019848;;MIG_VEN_OI_719;15/11/2016;;T
213264;ALA-ADVANCED LOGISTICS FOR AEROSPAC;ZA;IN428749;01/01/2017;GBP;-360,00;;1001019849;;MIG_VEN_OI_720;15/11/2016;;T
